"","SVSPP","SCINAME","COMNAME","CRUISE6","STATION","PDSEX","PDID","PYLEN","PYLEST","PYNAM","PDLEN"
"1383",73,"GADUS MORHUA","ATLANTIC COD",199306,295,1,3,900,NA,"DECAPODA CRAB",43
"1384",73,"GADUS MORHUA","ATLANTIC COD",199602,266,2,9,5200,NA,"CANCER IRRORATUS",63
"1385",73,"GADUS MORHUA","ATLANTIC COD",198904,321,2,14,19000,NA,"MERLUCCIUS BILINEARIS",44
"1386",73,"GADUS MORHUA","ATLANTIC COD",199804,270,2,1,6200,"N","CANCER IRRORATUS",91
"1387",73,"GADUS MORHUA","ATLANTIC COD",199402,219,1,13,5500,NA,"CYCLOPTERIDAE",55
"1388",73,"GADUS MORHUA","ATLANTIC COD",199105,270,2,5,1100,NA,"FISH",67
"1389",73,"GADUS MORHUA","ATLANTIC COD",198202,333,1,8,4000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",69
"1390",73,"GADUS MORHUA","ATLANTIC COD",199702,232,1,2,6200,NA,"CANCER SP",67
"1391",73,"GADUS MORHUA","ATLANTIC COD",199202,266,NA,13,8600,NA,"UROPHYCIS CHUSS",50
"1392",73,"GADUS MORHUA","ATLANTIC COD",201802,285,1,116223,7500,"E","OSTEICHTHYES",23
"1393",73,"GADUS MORHUA","ATLANTIC COD",198405,267,2,1,21000,NA,"MERLUCCIUS BILINEARIS",85
"1394",73,"GADUS MORHUA","ATLANTIC COD",200407,303,1,11,3000,"N","CANCER BOREALIS",53
"1395",73,"GADUS MORHUA","ATLANTIC COD",199902,232,2,2,8000,"N","SCOPHTHALMUS AQUOSUS",66
"1396",73,"GADUS MORHUA","ATLANTIC COD",198201,180,2,4,7000,NA,"CANCER BOREALIS",98
"1397",73,"GADUS MORHUA","ATLANTIC COD",199604,353,1,11,23000,NA,"CLUPEIDAE",70
"1398",73,"GADUS MORHUA","ATLANTIC COD",199302,304,NA,1,17000,NA,"MERLUCCIUS BILINEARIS",90
"1399",73,"GADUS MORHUA","ATLANTIC COD",199702,292,1,7,15000,NA,"AMMODYTES SP",60
"1400",73,"GADUS MORHUA","ATLANTIC COD",199302,238,NA,7,19000,NA,"MERLUCCIUS BILINEARIS",77
"1401",73,"GADUS MORHUA","ATLANTIC COD",201702,295,1,120156,800,"N","CANCRIDAE",42
"1402",73,"GADUS MORHUA","ATLANTIC COD",199604,342,2,9,13400,NA,"AMMODYTES SP",72
"1403",73,"GADUS MORHUA","ATLANTIC COD",199908,205,1,1,15000,"N","MERLUCCIUS BILINEARIS",55
"1404",73,"GADUS MORHUA","ATLANTIC COD",199102,189,1,63,900,NA,"CANCER IRRORATUS",28
"1405",73,"GADUS MORHUA","ATLANTIC COD",198702,249,2,1,23000,NA,"MACROZOARCES AMERICANUS",75
"1406",73,"GADUS MORHUA","ATLANTIC COD",199706,334,2,2,2400,NA,"CANCER SP",44
"1407",73,"GADUS MORHUA","ATLANTIC COD",199306,244,2,7,23000,NA,"MERLUCCIUS BILINEARIS",63
"1408",73,"GADUS MORHUA","ATLANTIC COD",200202,315,2,2,2200,"N","DECAPODA CRAB",47
"1409",73,"GADUS MORHUA","ATLANTIC COD",199302,238,NA,2,14000,NA,"MERLUCCIUS BILINEARIS",101
"1410",73,"GADUS MORHUA","ATLANTIC COD",200109,206,2,7,3500,"N","PLEURONECTIDAE",57
"1411",73,"GADUS MORHUA","ATLANTIC COD",199602,266,1,17,4500,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",62
"1412",73,"GADUS MORHUA","ATLANTIC COD",201105,349,1,220494,3800,"N","CANCER BOREALIS",54
"1413",73,"GADUS MORHUA","ATLANTIC COD",199306,209,1,4,800,NA,"DECAPODA CRAB",23
"1414",73,"GADUS MORHUA","ATLANTIC COD",199902,232,2,2,3000,"N","SCOPHTHALMUS AQUOSUS",66
"1415",73,"GADUS MORHUA","ATLANTIC COD",199306,299,1,13,4000,NA,"FISH",47
"1416",73,"GADUS MORHUA","ATLANTIC COD",198702,187,2,3,14000,NA,"AMMODYTES SP",68
"1417",73,"GADUS MORHUA","ATLANTIC COD",198401,258,2,5,12000,NA,"AMMODYTES SP",69
"1418",73,"GADUS MORHUA","ATLANTIC COD",197702,142,1,1,10000,NA,"FISH",78
"1419",73,"GADUS MORHUA","ATLANTIC COD",199402,229,1,2,20000,NA,"MERLUCCIUS BILINEARIS",74
"1420",73,"GADUS MORHUA","ATLANTIC COD",199604,342,2,8,15300,NA,"AMMODYTES SP",66
"1421",73,"GADUS MORHUA","ATLANTIC COD",199204,1,0,1,30000,NA,"CLUPEIDAE",83
"1422",73,"GADUS MORHUA","ATLANTIC COD",199002,210,2,2,10000,NA,"LIMANDA FERRUGINEA",81
"1423",73,"GADUS MORHUA","ATLANTIC COD",200102,236,2,2,600,"N","DECAPODA CRAB",49
"1424",73,"GADUS MORHUA","ATLANTIC COD",199503,308,1,1,14000,NA,"MERLUCCIUS BILINEARIS",45
"1425",73,"GADUS MORHUA","ATLANTIC COD",199503,224,1,3,3200,NA,"CANCER SP",60
"1426",73,"GADUS MORHUA","ATLANTIC COD",199202,305,NA,6,2000,NA,"GASTROPODA SHELL",63
"1427",73,"GADUS MORHUA","ATLANTIC COD",200202,240,1,4,2100,"N","DECAPODA CRAB",52
"1428",73,"GADUS MORHUA","ATLANTIC COD",199202,264,NA,5,4500,NA,"CANCER IRRORATUS",71
"1429",73,"GADUS MORHUA","ATLANTIC COD",200209,256,1,16,3200,"N","CANCER SP",54
"1430",73,"GADUS MORHUA","ATLANTIC COD",197411,292,2,6,13000,NA,"SEBASTES FASCIATUS",51
"1431",73,"GADUS MORHUA","ATLANTIC COD",199002,283,2,5,22000,NA,"MERLUCCIUS BILINEARIS",80
"1432",73,"GADUS MORHUA","ATLANTIC COD",198106,401,2,1,11000,NA,"DECAPODA CRAB",116
"1433",73,"GADUS MORHUA","ATLANTIC COD",199902,275,1,1,5000,"N","CANCER BOREALIS",53
"1434",73,"GADUS MORHUA","ATLANTIC COD",199306,244,1,10,25000,NA,"MERLUCCIUS BILINEARIS",78
"1435",73,"GADUS MORHUA","ATLANTIC COD",198401,258,1,1,15000,NA,"AMMODYTES SP",67
"1436",73,"GADUS MORHUA","ATLANTIC COD",200510,238,1,1,15000,"E","GADIFORMES",37
"1437",73,"GADUS MORHUA","ATLANTIC COD",199102,260,2,84,4500,NA,"CANCER BOREALIS",82
"1438",73,"GADUS MORHUA","ATLANTIC COD",199604,296,2,18,2500,NA,"CANCER IRRORATUS",31
"1439",73,"GADUS MORHUA","ATLANTIC COD",199402,331,1,1,15500,NA,"FISH",57
"1440",73,"GADUS MORHUA","ATLANTIC COD",199804,166,2,4,3800,"N","CANCER IRRORATUS",69
"1441",73,"GADUS MORHUA","ATLANTIC COD",199102,247,2,18,4500,NA,"CANCER IRRORATUS",90
"1442",73,"GADUS MORHUA","ATLANTIC COD",199804,270,2,1,6400,"N","CANCER IRRORATUS",91
"1443",73,"GADUS MORHUA","ATLANTIC COD",199706,187,1,4,11000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",37
"1444",73,"GADUS MORHUA","ATLANTIC COD",200402,168,2,10,1000,"N","DECAPODA CRAB",42
"1445",73,"GADUS MORHUA","ATLANTIC COD",199902,292,2,1,21000,"E","MERLUCCIUS BILINEARIS",NA
"1446",73,"GADUS MORHUA","ATLANTIC COD",199604,303,1,9,500,NA,"CANCER IRRORATUS",25
"1447",73,"GADUS MORHUA","ATLANTIC COD",199004,184,2,17,32000,NA,"CLUPEA HARENGUS",87
"1448",73,"GADUS MORHUA","ATLANTIC COD",198702,335,1,2,15000,NA,"FISH",62
"1449",73,"GADUS MORHUA","ATLANTIC COD",199902,316,2,56,20000,"N","AMMODYTES SP",63
"1450",73,"GADUS MORHUA","ATLANTIC COD",199405,47,2,12,22000,NA,"MERLUCCIUS BILINEARIS",55
"1451",73,"GADUS MORHUA","ATLANTIC COD",199004,193,1,1,28000,NA,"CLUPEA HARENGUS",94
"1452",73,"GADUS MORHUA","ATLANTIC COD",199302,298,NA,1,12000,NA,"MERLUCCIUS BILINEARIS",92
"1453",73,"GADUS MORHUA","ATLANTIC COD",199401,68,1,1,28500,NA,"CLUPEIDAE",59
"1454",73,"GADUS MORHUA","ATLANTIC COD",198801,188,2,1,22000,NA,"RAJA SP",101
"1455",73,"GADUS MORHUA","ATLANTIC COD",199002,260,1,1,16900,NA,"MACROZOARCES AMERICANUS",999.99
"1456",73,"GADUS MORHUA","ATLANTIC COD",200510,325,1,17,1200,"N","CANCRIDAE",40
"1457",73,"GADUS MORHUA","ATLANTIC COD",199102,202,1,24,17100,NA,"FISH",81
"1458",73,"GADUS MORHUA","ATLANTIC COD",199702,218,2,1,23000,NA,"FISH",105
"1459",73,"GADUS MORHUA","ATLANTIC COD",199902,266,2,4,2200,"N","CANCER BOREALIS",38
"1460",73,"GADUS MORHUA","ATLANTIC COD",201804,317,2,170341,24500,"E","UROPHYCIS CHUSS",73
"1461",73,"GADUS MORHUA","ATLANTIC COD",199004,202,2,5,18000,NA,"FISH",59
"1462",73,"GADUS MORHUA","ATLANTIC COD",199702,287,2,5,12000,NA,"FISH",36
"1463",73,"GADUS MORHUA","ATLANTIC COD",198502,297,2,29,2000,NA,"DECAPODA CRAB",42
"1464",73,"GADUS MORHUA","ATLANTIC COD",200002,211,2,2,2100,"N","OVALIPES OCELLATUS",65
"1465",73,"GADUS MORHUA","ATLANTIC COD",199602,201,1,2,7400,NA,"GADIDAE",53
"1466",73,"GADUS MORHUA","ATLANTIC COD",199702,297,1,1,23000,NA,"ALOSA AESTIVALIS",68
"1467",73,"GADUS MORHUA","ATLANTIC COD",200102,319,1,3,14500,"N","LOPHIUS AMERICANUS",77
"1468",73,"GADUS MORHUA","ATLANTIC COD",199306,295,2,2,700,NA,"DECAPODA CRAB",39
"1469",73,"GADUS MORHUA","ATLANTIC COD",198502,221,1,1,8500,NA,"PHOLIS GUNNELLUS",82
"1470",73,"GADUS MORHUA","ATLANTIC COD",200510,221,2,6,5000,"N","PHOLIS GUNNELLUS",39
"1471",73,"GADUS MORHUA","ATLANTIC COD",199004,335,1,19,17000,NA,"CLUPEIDAE",999.99
"1472",73,"GADUS MORHUA","ATLANTIC COD",199202,290,NA,3,11200,NA,"MERLUCCIUS BILINEARIS",60
"1473",73,"GADUS MORHUA","ATLANTIC COD",198401,258,2,5,11000,NA,"AMMODYTES SP",69
"1474",73,"GADUS MORHUA","ATLANTIC COD",199206,255,NA,1,6000,NA,"CANCER IRRORATUS",63
"1475",73,"GADUS MORHUA","ATLANTIC COD",198702,303,1,3,3000,NA,"CANCER SP",42
"1476",73,"GADUS MORHUA","ATLANTIC COD",199402,326,1,1,21000,NA,"MERLUCCIUS BILINEARIS",60
"1477",73,"GADUS MORHUA","ATLANTIC COD",199602,206,2,4,7000,NA,"PANDALIDAE",46
"1478",73,"GADUS MORHUA","ATLANTIC COD",200306,121,2,1,4700,"N","CANCER IRRORATUS",79
"1479",73,"GADUS MORHUA","ATLANTIC COD",199507,310,1,1,14400,NA,"SEBASTES FASCIATUS",70
"1480",73,"GADUS MORHUA","ATLANTIC COD",199802,327,1,4,25000,NA,"CLUPEA HARENGUS",84
"1481",73,"GADUS MORHUA","ATLANTIC COD",198502,298,2,4,5000,NA,"CANCER SP",95
"1482",73,"GADUS MORHUA","ATLANTIC COD",197308,157,2,7,4000,NA,"PLEURONECTIFORMES",999.99
"1483",73,"GADUS MORHUA","ATLANTIC COD",198603,334,2,1,13000,NA,"MERLUCCIUS BILINEARIS",58
"1484",73,"GADUS MORHUA","ATLANTIC COD",200005,300,2,3,2700,"N","CANCER BOREALIS",68
"1485",73,"GADUS MORHUA","ATLANTIC COD",198202,400,2,3,6000,NA,NA,52
"1486",73,"GADUS MORHUA","ATLANTIC COD",199804,166,1,6,5000,"E","CANCER IRRORATUS",86
"1487",73,"GADUS MORHUA","ATLANTIC COD",198202,362,1,3,2100,NA,"FISH",88
"1488",73,"GADUS MORHUA","ATLANTIC COD",200202,267,2,2,2800,"N","CANCER BOREALIS",68
"1489",73,"GADUS MORHUA","ATLANTIC COD",199004,300,1,3,25000,NA,"MERLUCCIUS BILINEARIS",77
"1490",73,"GADUS MORHUA","ATLANTIC COD",198202,315,2,3,23000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",104
"1491",73,"GADUS MORHUA","ATLANTIC COD",199901,136,1,2,6000,"E","SCOPHTHALMUS AQUOSUS",57
"1492",73,"GADUS MORHUA","ATLANTIC COD",197308,186,2,13,28000,NA,"FISH",130
"1493",73,"GADUS MORHUA","ATLANTIC COD",201001,386,1,7,15000,"N","AMMODYTES SP",49
"1494",73,"GADUS MORHUA","ATLANTIC COD",199102,189,1,53,1200,NA,"CANCER SP",27
"1495",73,"GADUS MORHUA","ATLANTIC COD",199306,295,1,3,1500,NA,"DECAPODA CRAB",43
"1496",73,"GADUS MORHUA","ATLANTIC COD",199804,166,2,3,6000,"N","CANCER IRRORATUS",81
"1497",73,"GADUS MORHUA","ATLANTIC COD",198508,380,2,3,4000,NA,"CANCER BOREALIS",48
"1498",73,"GADUS MORHUA","ATLANTIC COD",198801,165,2,3,12000,NA,"AMMODYTES SP",56
"1499",73,"GADUS MORHUA","ATLANTIC COD",199405,7,2,1,2900,NA,"CANCER SP",55
"1500",73,"GADUS MORHUA","ATLANTIC COD",201001,370,1,6,15000,"E","AMMODYTES SP",79
"1501",73,"GADUS MORHUA","ATLANTIC COD",199602,265,1,3,16500,NA,"CLUPEA HARENGUS",96
"1502",73,"GADUS MORHUA","ATLANTIC COD",199604,303,1,9,500,NA,"CANCER IRRORATUS",25
"1503",73,"GADUS MORHUA","ATLANTIC COD",198603,281,2,16,25000,NA,"RAJA SP",999.99
"1504",73,"GADUS MORHUA","ATLANTIC COD",198401,57,1,9,15000,NA,"FISH",53
"1505",73,"GADUS MORHUA","ATLANTIC COD",197308,257,2,2,24000,NA,"SEBASTES FASCIATUS",112
"1506",73,"GADUS MORHUA","ATLANTIC COD",200407,276,1,2,3500,"N","CANCER BOREALIS",72
"1507",73,"GADUS MORHUA","ATLANTIC COD",199804,352,1,2,6000,"N","CANCER IRRORATUS",68
"1508",73,"GADUS MORHUA","ATLANTIC COD",200302,107,2,1,11800,"N","GADIDAE",52
"1509",73,"GADUS MORHUA","ATLANTIC COD",199302,299,NA,9,8300,NA,"CANCER BOREALIS",94
"1510",73,"GADUS MORHUA","ATLANTIC COD",201804,317,2,170341,27000,"E","UROPHYCIS CHUSS",73
"1511",73,"GADUS MORHUA","ATLANTIC COD",199602,265,2,5,20500,NA,"CLUPEA HARENGUS",85
"1512",73,"GADUS MORHUA","ATLANTIC COD",199503,229,2,4,4500,NA,"DECAPODA CRAB",67
"1513",73,"GADUS MORHUA","ATLANTIC COD",198106,396,2,1,26000,NA,"MACROZOARCES AMERICANUS",999.99
"1514",73,"GADUS MORHUA","ATLANTIC COD",200803,313,2,4,2000,"N","CANCRIDAE",47
"1515",73,"GADUS MORHUA","ATLANTIC COD",199604,342,2,20,12800,NA,"AMMODYTES SP",60
"1516",73,"GADUS MORHUA","ATLANTIC COD",198401,221,2,1,4000,NA,"MACROZOARCES AMERICANUS",58
"1517",73,"GADUS MORHUA","ATLANTIC COD",199105,302,1,6,20000,NA,"CLUPEIDAE",80
"1518",73,"GADUS MORHUA","ATLANTIC COD",200202,312,2,1,20000,"E","CLUPEA HARENGUS",70
"1519",73,"GADUS MORHUA","ATLANTIC COD",200402,168,1,3,11000,"N","MERLUCCIUS BILINEARIS",29
"1520",73,"GADUS MORHUA","ATLANTIC COD",199702,196,1,2,20000,NA,"SCOMBER SP",54
"1521",73,"GADUS MORHUA","ATLANTIC COD",200303,198,1,1,20000,"E","MERLUCCIUS BILINEARIS",69
"1522",73,"GADUS MORHUA","ATLANTIC COD",200402,238,1,1,1000,"N","DECAPODA CRAB",28
"1523",73,"GADUS MORHUA","ATLANTIC COD",199602,201,1,5,15500,NA,"MACROZOARCES AMERICANUS",45
"1524",73,"GADUS MORHUA","ATLANTIC COD",201502,370,1,131325,4500,"N","GERYON QUINQUEDENS",76
"1525",73,"GADUS MORHUA","ATLANTIC COD",200510,271,1,1,5100,"N","CANCRIDAE",69
"1526",73,"GADUS MORHUA","ATLANTIC COD",200306,123,2,2,2300,"N","CANCRIDAE",53
"1527",73,"GADUS MORHUA","ATLANTIC COD",200510,227,1,19,20000,"E","CLUPEA HARENGUS",72
"1528",73,"GADUS MORHUA","ATLANTIC COD",199902,197,2,21,6000,"N","DECAPODA CRAB",51
"1529",73,"GADUS MORHUA","ATLANTIC COD",199301,77,0,4,4000,NA,"CYCLOPTERIDAE",53
"1530",73,"GADUS MORHUA","ATLANTIC COD",200102,182,2,3,2000,"N","CLUPEA HARENGUS",69
"1531",73,"GADUS MORHUA","ATLANTIC COD",199802,313,1,6,9000,NA,"LUMPENUS MACULATUS",46
"1532",73,"GADUS MORHUA","ATLANTIC COD",199306,323,2,1,17000,NA,"CLUPEA HARENGUS",40
"1533",73,"GADUS MORHUA","ATLANTIC COD",198603,250,2,1,7000,NA,"SCOPHTHALMUS AQUOSUS",89
"1534",73,"GADUS MORHUA","ATLANTIC COD",199602,331,1,13,15000,NA,"CLUPEIDAE",51
"1535",73,"GADUS MORHUA","ATLANTIC COD",200302,107,2,1,10300,"N","GADIDAE",52
"1536",73,"GADUS MORHUA","ATLANTIC COD",199604,302,2,21,6800,NA,"THALASSINOIDEA",60
"1537",73,"GADUS MORHUA","ATLANTIC COD",200101,165,2,3,18000,"N","CLUPEA HARENGUS",62
"1538",73,"GADUS MORHUA","ATLANTIC COD",198202,405,2,3,600,NA,"OPHIUROIDEA",55
"1539",73,"GADUS MORHUA","ATLANTIC COD",199105,302,1,6,20000,NA,"CLUPEIDAE",80
"1540",73,"GADUS MORHUA","ATLANTIC COD",198702,188,1,8,12000,NA,"AMMODYTES SP",81
"1541",73,"GADUS MORHUA","ATLANTIC COD",201502,361,2,125742,17500,"N","AMMODYTES SP",39
"1542",73,"GADUS MORHUA","ATLANTIC COD",200803,337,2,3,14000,"N","AMMODYTES SP",54
"1543",73,"GADUS MORHUA","ATLANTIC COD",199503,217,1,2,4500,NA,"FISH",48
"1544",73,"GADUS MORHUA","ATLANTIC COD",199402,96,2,1,4000,NA,"CANCER IRRORATUS",57
"1545",73,"GADUS MORHUA","ATLANTIC COD",200109,313,2,3,23000,"E","CLUPEA HARENGUS",88
"1546",73,"GADUS MORHUA","ATLANTIC COD",198702,183,1,2,1000,NA,"AMPHIPODA",45
"1547",73,"GADUS MORHUA","ATLANTIC COD",199801,125,1,6,24500,NA,"MERLUCCIUS BILINEARIS",60
"1548",73,"GADUS MORHUA","ATLANTIC COD",201502,397,2,146536,25500,"N","MERLUCCIUS BILINEARIS",70
"1549",73,"GADUS MORHUA","ATLANTIC COD",199204,9,0,7,6500,NA,"MACROZOARCES AMERICANUS",52
"1550",73,"GADUS MORHUA","ATLANTIC COD",198603,239,2,1,7000,NA,"CANCER BOREALIS",75
"1551",73,"GADUS MORHUA","ATLANTIC COD",198801,231,1,3,5000,NA,"CANCER SP",65
"1552",73,"GADUS MORHUA","ATLANTIC COD",199902,271,2,1,5500,"N","CANCER IRRORATUS",61
"1553",73,"GADUS MORHUA","ATLANTIC COD",200803,337,2,3,12600,"N","AMMODYTES SP",54
"1554",73,"GADUS MORHUA","ATLANTIC COD",200109,313,2,3,37000,"E","UROPHYCIS SP",88
"1555",73,"GADUS MORHUA","ATLANTIC COD",198904,288,2,1,1000,NA,"HYAS SP",55
"1556",73,"GADUS MORHUA","ATLANTIC COD",201504,329,2,151426,28000,"N","CLUPEA HARENGUS",80
"1557",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200303,233,1,7,1000,"N","CANCER SP",45
"1558",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201304,332,2,332969,15500,"N","AMMODYTES SP",50
"1559",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200610,363,1,2,8400,"N","AMMODYTES SP",49
"1560",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200807,239,1,1,600,"N","CANCER SP",34
"1561",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,268,1,9,800,"N","BIVALVIA",37
"1562",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200902,294,1,6,500,"E","BIVALVIA",45
"1563",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200610,363,1,2,17000,"N","AMMODYTES SP",49
"1564",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",202202,190,1,63711,12000,"N","ALOSA PSEUDOHARENGUS",40
"1565",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200807,342,2,9,900,"N","BIVALVIA",34
"1566",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200904,285,2,3,400,"E","BIVALVIA",55
"1567",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200503,190,1,1,1500,"N","CANCER SP",55
"1568",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201504,309,0,142400,8500,"E","AMMODYTES SP",12
"1569",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200101,173,1,1,400,"N","CLYPEASTEROIDA",36
"1570",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,268,2,1,1000,"N","BIVALVIA",36
"1571",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,268,2,17,600,"N","BIVALVIA",50
"1572",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200610,234,2,1,6000,"E","OSTEICHTHYES",35
"1573",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",197602,350,2,3,22000,NA,"MELANOGRAMMUS AEGLEFINUS",58
"1574",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200807,239,1,6,800,"N","CANCER SP",21
"1575",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200902,301,1,1,14000,"N","AMMODYTES SP",48
"1576",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200803,220,2,1,1500,"N","MAJIDAE",44
"1577",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201804,254,2,128101,700,"N","BIVALVIA",63
"1578",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200610,363,1,2,9000,"E","AMMODYTES SP",49
"1579",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,288,2,1,1000,"N","MYA ARENARIA",42
"1580",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",202102,269,1,100073,6000,"N","MYOXOCEPHALUS OCTODECEMSPINOSUS",37
"1581",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",197308,254,0,8,18000,NA,"CLUPEIDAE",999.99
"1582",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200002,286,2,3,1200,"N","HYAS SP",39
"1583",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200904,315,1,1,400,"N","BIVALVIA",65
"1584",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,248,0,6,800,"N","CANCER SP",15
"1585",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200709,339,2,1,1400,"N","BIVALVIA",48
"1586",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200610,243,1,3,500,"N","CANCRIDAE",38
"1587",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",198705,262,1,10,1200,NA,"CRUSTACEA SHRIMP",61
"1588",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200005,263,2,2,1200,"N","HYAS SP",32
"1589",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,272,1,10,800,"N","CARDIIDAE",46
"1590",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201204,282,2,137404,700,"N","DECAPODA",15
"1591",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200703,264,1,1,1100,"N","CANCER IRRORATUS",43
"1592",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200709,234,2,1,900,"N","CANCER BOREALIS",50
"1593",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",198405,25,0,1,1800,NA,"PLEURONECTIFORMES",30
"1594",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200202,201,1,6,900,"N","CANCRIDAE",51
"1595",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200604,196,1,5,800,"E","CANCER SP",35
"1596",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",197512,257,2,18,4500,NA,"COTTIDAE",44
"1597",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201302,383,1,170816,600,"N","BIVALVIA",25
"1598",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200407,244,1,1,600,"E","CANCRIDAE",32
"1599",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",197910,370,2,9,4000,NA,"FISH",53
"1600",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200202,200,1,8,800,"N","CANCRIDAE",46
"1601",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200709,234,2,1,900,"N","CANCER BOREALIS",50
"1602",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200709,299,2,9,300,"N","BIVALVIA",35
"1603",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201105,238,1,163199,8500,"N","MERLUCCIUS BILINEARIS",47
"1604",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200709,339,2,1,400,"N","BIVALVIA",48
"1605",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200902,326,2,2,7500,"N","SEBASTES FASCIATUS",52
"1606",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",201504,264,2,117574,800,"N","CANCER SP",25
"1607",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",199908,249,1,1,400,"N","DECAPODA CRAB",28
"1608",74,"MELANOGRAMMUS AEGLEFINUS","HADDOCK",200202,200,1,4,800,"E","CANCRIDAE",41
"1609",76,"UROPHYCIS TENUIS","WHITE HAKE",198502,391,2,1,26000,NA,"MERLUCCIUS BILINEARIS",999.99
"1610",76,"UROPHYCIS TENUIS","WHITE HAKE",198901,266,1,3,2600,NA,"EUPHAUSIIDAE",27
"1611",76,"UROPHYCIS TENUIS","WHITE HAKE",198901,266,1,3,4800,NA,"PANDALIDAE",27
"1612",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,312,1,7,27000,NA,"MERLUCCIUS BILINEARIS",48
"1613",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,235,2,5,23000,NA,"CLUPEIDAE",48
"1614",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,312,1,4,23000,NA,"MERLUCCIUS BILINEARIS",48
"1615",76,"UROPHYCIS TENUIS","WHITE HAKE",199102,211,1,69,7000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",40
"1616",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,279,2,12,6000,NA,"MELANOSTIGMA ATLANTICUM",35
"1617",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,273,2,1,37000,"N","MELANOGRAMMUS AEGLEFINUS",72
"1618",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,274,2,7,20000,NA,"ILLEX SP",74
"1619",76,"UROPHYCIS TENUIS","WHITE HAKE",198202,379,2,1,25000,NA,"FISH",113
"1620",76,"UROPHYCIS TENUIS","WHITE HAKE",198306,309,2,10,20000,NA,"SCOMBERESOX SAURUS",67
"1621",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,331,2,6,8000,NA,"FISH",46
"1622",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,288,2,14,7500,NA,"LUMPENUS MACULATUS",41
